"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"神奈川県","藤沢市","獺郷","","1200","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1202","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1203","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1204","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1210","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1212","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1213","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1214","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1216","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1218","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1220","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1222","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1223","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1225","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1226","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1234","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1235","9","-68066.4","-39125.2","35.385702","139.402671","0","1","0","0"
"神奈川県","藤沢市","宮原","","1273","9","-67158.2","-39160.6","35.393887","139.402238","0","1","0","0"
"神奈川県","藤沢市","宮原","","1274","9","-67158.2","-39160.6","35.393887","139.402238","0","1","0","0"
"神奈川県","藤沢市","宮原","","1276","9","-67158.2","-39160.6","35.393887","139.402238","0","1","0","0"
"神奈川県","藤沢市","宮原","","1277","9","-67158.2","-39160.6","35.393887","139.402238","0","1","0","0"
"神奈川県","藤沢市","宮原","","1593","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1595","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1596","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1609","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1637","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1643","9","-66804","-39137.2","35.397081","139.402479","0","1","0","0"
"神奈川県","藤沢市","宮原","","1665","9","-67017.2","-39167.4","35.395158","139.402156","0","1","0","0"
"神奈川県","藤沢市","宮原","","1666","9","-67017.2","-39167.4","35.395158","139.402156","0","1","0","0"
"神奈川県","藤沢市","宮原","","1671","9","-67017.2","-39167.4","35.395158","139.402156","0","1","0","0"
"神奈川県","藤沢市","宮原","","1652","9","-66960.6","-39125.4","35.39567","139.402616","0","1","0","0"
"神奈川県","藤沢市","宮原","","1661","9","-66960.6","-39125.4","35.39567","139.402616","0","1","0","0"
"神奈川県","藤沢市","宮原","","1663","9","-66960.6","-39125.4","35.39567","139.402616","0","1","0","0"
"神奈川県","藤沢市","宮原","","1278","9","-67094.4","-39149.4","35.394463","139.402358","0","1","0","0"
"神奈川県","藤沢市","宮原","","1283","9","-67094.4","-39149.4","35.394463","139.402358","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1160","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1161","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1162","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1163","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1185","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1186","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1187","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1193","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1195","9","-67814.3","-39122.7","35.387975","139.402687","0","1","0","0"
"神奈川県","藤沢市","宮原","","122","9","-67282.1","-39101.9","35.392773","139.40289","0","1","0","0"
"神奈川県","藤沢市","宮原","","1215","9","-67282.1","-39101.9","35.392773","139.40289","0","1","0","0"
"神奈川県","藤沢市","宮原","","1219","9","-67282.1","-39101.9","35.392773","139.40289","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1346","9","-68458.3","-39122.2","35.38217","139.402723","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1348","9","-68458.3","-39122.2","35.38217","139.402723","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1349","9","-68458.3","-39122.2","35.38217","139.402723","0","1","0","0"
"神奈川県","藤沢市","宮原","","1574","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1576","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1580","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1581","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1582","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1584","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1646","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","1648","9","-66846","-39068.5","35.396705","139.403237","0","1","0","0"
"神奈川県","藤沢市","宮原","","28","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1094","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1099","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1100","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1101","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1104","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1109","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1110","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1112","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1113","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1114","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1115","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1159","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1160","9","-67501.9","-39055.9","35.390793","139.403407","0","1","0","0"
"神奈川県","藤沢市","宮原","","1269","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1270","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1287","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1289","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1290","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1295","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1296","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1298","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1300","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1301","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1303","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","宮原","","1304","9","-67140.9","-39048.3","35.394048","139.403473","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1164","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1176","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1179","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1181","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1184","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1188","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1190","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1192","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1196","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1198","9","-67875.7","-39053.6","35.387424","139.40345","0","1","0","0"
"神奈川県","藤沢市","宮原","","1153","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1154","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1167","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1168","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1169","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1170","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1171","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1172","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1173","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1174","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1224","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1227","9","-67364","-39034.7","35.392037","139.403634","0","1","0","0"
"神奈川県","藤沢市","宮原","","1562","9","-66671.8","-39054.2","35.398276","139.403386","0","1","0","0"
"神奈川県","藤沢市","宮原","","1563","9","-66671.8","-39054.2","35.398276","139.403386","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1338","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1339","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1341","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1350","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1357","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1364","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1366","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1383","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1390","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1396","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1399","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1403","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1406","9","-68340.2","-39074.3","35.383236","139.403244","0","1","0","0"
"神奈川県","藤沢市","宮原","","1515","9","-66954.1","-39015.3","35.395733","139.403828","0","1","0","0"
"神奈川県","藤沢市","宮原","","1516","9","-66954.1","-39015.3","35.395733","139.403828","0","1","0","0"
"神奈川県","藤沢市","宮原","","1523","9","-66954.1","-39015.3","35.395733","139.403828","0","1","0","0"
"神奈川県","藤沢市","宮原","","1525","9","-66954.1","-39015.3","35.395733","139.403828","0","1","0","0"
"神奈川県","藤沢市","宮原","","1529","9","-66954.1","-39015.3","35.395733","139.403828","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1120","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1122","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1123","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1125","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1126","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1129","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1131","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1132","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1134","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1201","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1207","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1208","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1209","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1221","9","-68089","-39028","35.385502","139.403742","0","1","0","0"
"神奈川県","藤沢市","宮原","","2643","9","-66344","-39038.4","35.401231","139.403544","0","1","0","0"
"神奈川県","藤沢市","獺郷","","736","9","-67649.6","-39032.8","35.389463","139.403668","0","1","0","0"
"神奈川県","藤沢市","宮原","","1563","9","-66640.4","-39051","35.398559","139.40342","0","0","0","0"
"神奈川県","藤沢市","宮原","","1553","9","-66595","-39003.4","35.39897","139.403941","0","1","0","0"
"神奈川県","藤沢市","宮原","","1558","9","-66595","-39003.4","35.39897","139.403941","0","1","0","0"
"神奈川県","藤沢市","宮原","","1735","9","-66595","-39003.4","35.39897","139.403941","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1137","9","-67799.2","-38969.9","35.388117","139.404368","0","1","0","0"
"神奈川県","藤沢市","獺郷","","1138","9","-67799.2","-38969.9","35.388117","139.404368","0","1","0","0"
